"","Region","Zone","Type","Year","Season","Month","Day","Hour","Latitude","Longitude","Altitude","t2m","ws","wd","tp","blh","ssr","CVD60","no2","o3","so2","co","pm10","pm2.5"
"698","North East","Sheffield Urban Area","Background Urban","1990","Summer","05","11","14",51.1752570099461,-1.00667006251685,-100.690923701565,287.450105219606,4.77659072798687,206.620460587047,0.000570392867069767,522.563368875874,5410619.41916708,0.195524789984617,101.637398251696,17.7396364566121,13.8103977387497,1.44221038620396,36.4503139265205,18.6449217400393
"699","Greater London Authority","North East","Background Urban","1985","Winter","07","09","08",51.4304558831734,-2.52136530889618,52.0051519827451,287.799059844473,4.71229098414595,350.314588415274,0.000185521575118929,571.276661642564,1038962.61697481,0.149193412326149,76.2962793992231,17.7392308257509,13.8496096214593,1.44073944060608,36.4700166805703,18.6407678063828
"700","Greater London Authority","North West & Merseyside","Background Urban","1988","Winter","05","04","14",53.2681895551136,0.589853162447824,-31.2102348169755,284.133092437842,4.66754574041699,241.330315086665,0.00142311227296588,935.318076852129,5527873.88429239,0.148560126490946,76.264535500448,17.7451693575204,13.7965693529991,1.44233454952534,36.4900762918766,18.6354652208471
"701","West Midlands","Eastern","Background Urban","1998","Spring","08","03","17",50.6863290780352,-1.50429903828928,-15.1470517321285,293.428570752656,14.9435107869918,200.266523287676,0.00123228981016355,1804.53169297201,3174296.70282001,0.223229647557174,9.92372514339062,74.2447426520432,8.05377309252362,0.112409115725795,17.6446323904585,18.6404714209814
"702","North West","North East","Traffic Urban","1988","Spring","06","27","22",52.535477414755,-0.0666452750010882,219.276226521611,291.323572179805,5.5814369671469,40.2493313511816,0.000215142255588784,818.120507456222,6119203.1781908,0.198058989725673,76.5403291399824,17.7712100870042,13.8125305111501,1.43984548970044,36.4774450107071,18.6416634868559
"703","Yorkshire and The Humber","Greater London Urban Area","Traffic Urban","1993","Summer","07","26","16",52.4595653973037,-1.04513016125236,34.0070118497388,291.047098397687,8.8658305224873,252.923815606971,0.000186713305736283,1240.76557373612,3417270.19498766,0.162086522765865,78.7887523166868,17.7438554265611,36.9469549269086,1.99742856003674,36.570632455369,18.6385457363433
"704","East of England","Yorkshire & Humberside","Background Urban","1999","Summer","10","08","19",52.6528382732265,-5.30376674097922,24.2925957705242,279.23309678415,3.09527125301342,247.940729807076,-0.00230677464294243,265.995090033841,7341393.40251246,0.22585510088498,39.9519642947441,47.6074782871456,13.3447507859408,1.44255408879624,35.6419631654129,18.6378804074283
"705","South West","Eastern","Background Rural","1990","Summer","12","04","03",53.7403586227287,-2.9223528837335,-13.3652062177814,275.508761052241,2.90828030969961,74.2116168775164,-0.000272320978523174,-48.0075480887145,1734489.1858982,0.185320319232201,76.3881312493491,47.4471109728961,13.8039715226684,1.44275927624916,36.479842277283,18.6402599617362
"706","Greater London Authority","Teesside Urban Area","Industrial Urban","1989","Fall","07","31","13",53.6320124360454,-1.01697777251295,23.9442508997571,290.13546096975,7.43701861795607,302.268045640884,0.00150289940142879,1207.83571980676,3540829.81261948,0.15552784890669,35.8195479378913,17.7384693497875,13.8051086112005,1.44187859142825,36.4444745248839,18.6498539555531
"707","Yorkshire and The Humber","West Midlands Urban Area","Background Urban","1988","Summer","09","17","06",51.1774720077305,-1.36404072565004,-53.5154231980698,287.07822555875,3.86328452703371,312.45976221519,-0.00189457388801799,495.459591684688,90684.0852603272,0.153992267168238,23.6190572098577,17.7404255979938,13.8138480655571,1.44262415306341,36.486337407624,18.6465886966417
"708","Yorkshire and The Humber","Greater London Urban Area","Industrial Suburban","1996","Fall","07","12","23",51.0199120227535,-2.18808832490418,-49.5423371129268,288.811011422154,4.73883153035871,276.152796133306,0.00300314373672483,662.073955964107,9629029.90074979,0.205946178116098,77.4392696092324,16.2570575655338,15.7265324889196,1.37215034422032,40.2894653451471,18.4812495919788
"709","Yorkshire and The Humber","Eastern","Background Urban","1983","Fall","02","30","23",51.797630037789,-1.19585388102435,66.3966871622796,275.588839019604,8.80252157017266,217.221933980854,-0.000857285117299483,705.62245894831,1316883.3191668,0.18299418393201,76.3031207249225,17.7905925281099,13.8067968556481,1.44233385402633,36.4683007505882,18.6440232151341
"710","West Midlands","Greater London Urban Area","Background Urban","1983","Summer","06","17","15",52.4262251822877,-1.23944858389525,78.86229507829,292.040534235973,3.27178521480576,94.0298497370636,-0.000953786039517115,1192.38906601698,5966897.52142736,0.196291122500231,76.3375295176402,17.752512704748,13.8086846416986,1.45213890630428,36.4658049650518,18.639787568272
"711","North West","Sheffield Urban Area","Background Urban","1989","Winter","10","05","11",52.7733645155173,-3.14869613611774,220.263640590731,286.721766044857,5.15360519987156,257.553725428599,-0.000974907452505528,774.328103818275,4230754.98268293,0.156648145939822,76.3519017469596,17.7441467684688,13.8117136449556,1.43972337185591,36.4758834500283,18.6382582650097
"712","North West","Eastern","Background Urban","1997","Winter","09","14","01",52.5954526314508,-0.992018822944273,169.463740238858,284.995655338546,5.83427632196057,269.506565278872,0.00189112345475878,503.06160771503,1596271.57755651,0.20668380641102,124.006264955365,47.7189968463147,12.1752415577203,-0.170474340048506,10.356184551172,18.6357131290525
"713","East of England","North West & Merseyside","Traffic Urban","1994","Spring","01","02","05",48.4905069555669,-2.47004289264646,-241.666231365552,284.279989435388,11.4071111127888,257.659518736618,0.000976957742189841,1290.07028083588,84762.1976725065,0.179452066023295,76.328489192662,17.7510991339531,13.7937227666708,1.44131505921765,36.4529167657665,18.6394791414215
"714","North West","West Yorkshire Urban Area","Traffic Urban","1995","Spring","06","28","20",52.4353950210914,-0.412735926397547,108.79033061615,293.663388428525,5.02965599869431,65.5861435090366,0.000739754498066655,972.635293126257,10271124.3149984,0.159263345203955,76.3929984538593,17.7930593250275,13.8135824665897,1.40772620371544,38.7566563860486,18.641475939079
"715","Greater London Authority","West Midlands Urban Area","Traffic Urban","2000","Summer","10","17","21",51.194560905492,-2.50943809852735,-19.9283786853787,285.251706507671,5.05873777290472,259.727985687507,-0.00118950317377593,256.089534882787,3814157.28093784,0.216121507746983,76.2988436625901,17.7273565258434,13.8476901093012,1.37537694976108,36.5899044658407,25.8741581148186
"716","East of England","West Midlands Urban Area","Background Urban","1983","Summer","02","17","11",52.6971645403701,-1.25368698977436,41.4303129912503,277.54068996046,8.82814557204262,92.8581320347376,0.000870633213389295,883.102269720065,1570104.01049136,0.23559485294202,76.3277941208284,17.74676870235,13.8083889864561,1.44266683894122,36.470638094345,18.6402030436292
"717","West Midlands","Eastern","Traffic Urban","1997","Winter","01","12","04",53.2284876454088,0.76156662649975,-58.7780740991582,277.344878107203,5.29744976617776,217.972829257683,-0.000105263428238147,368.925203374872,-5.41081101984456,0.329573179487223,273.815766615211,17.7498739266028,13.8184431722442,1.3851028409574,36.0860708161606,18.6461875519891
"718","East of England","Greater London Urban Area","Background Urban","1992","Fall","01","13","20",51.5683504561618,-0.997241062683723,91.5887512021168,283.848164966803,5.38182187049797,248.736282925425,-0.00155752470137724,733.305533484428,4169992.49781036,0.122916301206164,75.3965451715823,17.009256005093,27.9231657690703,1.20376430447729,44.9083774879657,18.6406258158966
"719","East Midlands","South West","Traffic Urban","1995","Spring","11","27","00",52.4056776592202,-3.78232132124772,1.89843796965008,282.397919290951,10.0639082200228,147.619079784446,0.00271110378654272,1050.63333670452,2499572.48679819,0.167368928619324,76.2564450534699,17.7869912083294,13.831719752964,1.44145907405807,36.4679165005236,18.6436938942935
"720","Yorkshire and The Humber","South East","Background Suburban","1997","Spring","05","22","21",51.4690177085833,-1.81915069285914,109.786297394452,288.598121713424,2.63815209004224,45.4181645022662,0.00435871736908485,496.501698393298,6948186.74503274,0.197584807845254,42.6754081240789,21.3935083636489,12.3482512659745,1.15813610578369,38.6809978530858,18.6088949252431
"721","West Midlands","Greater London Urban Area","Background Urban","1986","Winter","07","12","08",53.049589729358,-1.04764418453971,99.6085007646318,287.599987212536,2.91525486083747,295.190745165705,0.000134029574825544,643.512495305433,1788276.55752615,0.162303310884658,76.3434380636674,17.7567439769901,13.8013058995441,1.44159270210951,36.4757784022089,18.64362048252
"722","Yorkshire and The Humber","South West","Background Urban","1997","Spring","02","19","00",49.9634252034146,-1.64953208037318,-29.2439413444154,278.669942983892,9.52891193597989,278.797554098105,-0.00326706123745995,773.797260912305,6255797.72216246,0.186382480388782,43.1457731374795,23.9265466279272,9.21902749388998,1.03401181498852,33.5278126497162,18.6408292562376
"723","Greater London Authority","Greater London Urban Area","Traffic Urban","1990","Fall","11","06","02",52.2318895119441,-1.11629451939027,5.96045612398181,278.588273143009,1.89506474123882,31.4652658643585,-0.00352869529775097,81.3933438607727,3866921.5651055,0.149920587739929,74.0852970572684,17.7359945091674,50.7912862520004,2.90852375573965,36.4835557791635,18.6457828154535
"724","Greater London Authority","North West & Merseyside","Background Rural","1995","Spring","04","26","01",53.1485915563555,-0.171277676650106,210.94263546705,275.514665468693,7.61817987766488,16.7230192518486,0.00171388892242455,584.990090188596,3961538.39820191,0.154262044935965,76.341513734099,68.9674815359697,13.8125647475086,1.44262379947701,36.4894193739686,17.104949434516
"725","Greater London Authority","North West & Merseyside","Background Urban","1984","Summer","12","01","02",53.1847221630196,-0.54196911645433,133.154592861824,279.399075542838,-0.00292243383336094,126.423750909123,-0.00707879105622657,-29.0699287596205,4200392.52159759,0.22005649755591,76.3528997665158,17.7346885390228,13.805674223115,1.44193418682012,36.4644960887761,18.6395425042215
"726","East of England","Sheffield Urban Area","Traffic Urban","1995","Winter","10","03","18",51.789074910069,-0.24503792942157,46.262418749862,289.229430266541,8.4845668057478,197.355908318581,0.000604233756866136,1317.34754271964,4144344.34753027,0.172469506247397,84.3066066728317,17.9303608779698,14.6277077963099,0.933528123194568,35.3195136262766,18.6405430159405
"727","East Midlands","Sheffield Urban Area","Traffic Urban","1997","Summer","06","17","22",53.3115401060402,-0.935533005555373,99.8814251225307,283.176969646954,1.64619343736891,59.8160388885732,0.003514450786763,-4.56470530568646,5064157.34812944,0.101043023120191,81.3658499710462,17.4551064637355,14.6277083906331,0.93352815677064,35.3195117120053,18.644658780755
"728","Yorkshire and The Humber","Bournemouth Urban Area","Background Urban","1990","Spring","07","10","17",51.7541912636397,-0.189186692108405,-1.41318374177692,290.01672815808,6.13324996585733,311.321148835857,-0.000144529677469493,871.895401597286,4878268.62897047,0.228063783418986,76.2924372155981,17.7119534511095,13.855262636873,1.43942981060822,36.5240225694431,18.6422556850134
"729","Greater London Authority","Sheffield Urban Area","Traffic Urban","1993","Winter","01","05","14",53.4370382338431,0.14572992502236,112.321121085994,282.501820458636,9.27148500126247,205.596607352857,-0.00315912949564876,672.271922747462,4189338.52113628,0.174282669568091,79.6535297948889,17.3390671960626,44.2501660539386,0.933528145599693,35.319513297713,18.6398056102525
"730","North East","Greater London Urban Area","Background Urban","1982","Spring","04","20","06",53.6953037301344,-0.336375210824894,162.845467994448,281.768419074201,2.97789338370936,261.586353445811,-0.000127564915174402,159.135010181336,197307.502627472,0.226511479578993,76.3314939301336,17.737310752192,13.8122208014307,1.47553140691227,36.4920819902916,18.638213019803
"731","South East","South West","Background Urban","1990","Summer","09","06","16",52.6266173729509,-1.03336501668513,40.7898741727565,285.95019307296,7.836246088748,273.956667986827,0.000387656659504205,1141.56063752239,3545420.70409275,0.111460610688753,76.4200969012021,17.7732736328353,13.8126086795818,1.44277913647614,36.4843951518144,18.6353140115442
"732","East Midlands","Greater Manchester Urban Area","Traffic Urban","1991","Fall","08","13","22",51.6656290237644,-2.02912954077765,-85.7996455066118,289.235794610998,2.02049130381828,284.379993853714,-0.000229804916838534,221.119118997894,5179600.15032559,0.196004326823544,76.3156946738886,17.7092081155502,13.7943174086224,1.44478762308473,36.4960240926175,18.6362126382159
"733","North West","South West","Background Urban","1981","Summer","03","14","07",51.3080668677429,-0.946693052708627,198.339289747537,285.823109911966,6.70367331345548,100.802241511304,0.00126936021961882,530.097163141913,190711.761898852,0.205431464671172,76.3467762669548,17.7405099442632,13.807812581508,1.44335173512302,36.4638137033676,18.6405450764439
"734","South East","Greater London Urban Area","Traffic Urban","1982","Summer","03","20","16",51.9374525334131,-3.44361688389096,-88.9974379318235,282.221984144059,9.11639550226605,430.433228301383,0.000611880030648842,1645.42025854213,3966254.82429535,0.123317195411537,101.255496451302,17.7473712399522,22.8885829113567,2.61257734270382,36.4895839904156,18.6444896200776
