"","GoodStudent","Age","SocioEcon","RiskAversion","VehicleYear","ThisCarDam","RuggedAuto","Accident","MakeModel","DrivQuality","Mileage","Antilock","DrivingSkill","SeniorTrain","ThisCarCost","Theft","CarValue","HomeBase","AntiTheft","PropCost","OtherCarCost","OtherCar","MedCost","Cushioning","Airbag","ILiCost","DrivHist"
"389","False","Adult","Prole","Normal","Older","Severe","EggShell","Moderate","Economy","Poor","TwentyThou","False","SubStandard","False","TenThou","False","FiveThou","Rural","False","TenThou","Thousand","True","Thousand","Fair","False","Thousand","Many"
"390","False","Adult","Wealthy","Normal","Current","None","EggShell","None","SportsCar","Normal","Domino","True","Normal","False","Thousand","False","TwentyThou","Secure","True","Thousand","Thousand","True","Thousand","Poor","True","Thousand","Zero"
"391","False","Adult","Prole","Normal","Older","None","EggShell","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","False","Thousand","Fair","False","Thousand","Zero"
"392","False","Adult","Prole","Cautious","Older","None","EggShell","None","SportsCar","Poor","FiveThou","False","SubStandard","False","Thousand","False","FiftyThou","City","True","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"393","False","Adolescent","Prole","Adventurous","Older","None","Football","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","True","Thousand","Fair","False","Thousand","Zero"
"394","False","Adult","Prole","Normal","Older","None","EggShell","None","Economy","Poor","TwentyThou","False","SubStandard","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","False","Thousand","Poor","False","Thousand","Many"
"395","False","Adult","Middle","Cautious","Older","Severe","Football","Severe","FamilySedan","Poor","FiftyThou","False","SubStandard","False","TenThou","False","FiveThou","Secure","True","HundredThou","HundredThou","True","TenThou","Good","False","TenThou","Zero"
"396","False","Adult","Middle","Adventurous","Older","None","EggShell","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","Suburb","False","Thousand","Thousand","False","Thousand","Poor","False","Thousand","Zero"
"397","False","Senior","UpperMiddle","Cautious","Current","None","EggShell","None","SportsCar","Poor","FiftyThou","True","SubStandard","False","Thousand","False","TwentyThou","Secure","True","Thousand","Thousand","True","Thousand","Fair","True","Thousand","One"
"398","False","Senior","Prole","Cautious","Older","None","EggShell","None","Economy","Normal","FiveThou","False","Normal","True","Thousand","False","TenThou","City","True","TenThou","Thousand","False","Thousand","Fair","False","Thousand","Zero"
"399","False","Adolescent","Prole","Adventurous","Older","None","EggShell","None","Economy","Excellent","TwentyThou","False","Normal","False","Thousand","False","FiveThou","Rural","False","TenThou","Thousand","True","Thousand","Fair","False","Thousand","One"
"400","False","Adult","Middle","Normal","Older","None","Tank","None","FamilySedan","Normal","TwentyThou","False","Normal","False","Thousand","False","FiveThou","Suburb","False","Thousand","Thousand","True","Thousand","Good","False","Thousand","Zero"
"401","False","Adult","UpperMiddle","Normal","Current","None","EggShell","None","FamilySedan","Normal","TwentyThou","False","Normal","False","Thousand","False","TenThou","Suburb","True","Thousand","Thousand","True","Thousand","Poor","True","Thousand","Zero"
"402","True","Adolescent","UpperMiddle","Cautious","Current","None","Football","None","Luxury","Poor","TwentyThou","True","SubStandard","False","Thousand","False","FiftyThou","Secure","True","TenThou","Thousand","True","Thousand","Excellent","True","Thousand","Many"
"403","False","Adult","Middle","Normal","Older","None","Tank","None","FamilySedan","Normal","FiftyThou","False","Normal","False","Thousand","False","TenThou","Secure","True","TenThou","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"404","False","Adult","Prole","Adventurous","Older","Moderate","Football","Moderate","Economy","Poor","FiftyThou","False","SubStandard","False","Thousand","False","FiveThou","City","False","HundredThou","HundredThou","False","Thousand","Fair","False","Thousand","Many"
"405","False","Senior","Prole","Cautious","Current","None","Football","None","Economy","Normal","TwentyThou","False","Normal","True","Thousand","False","TenThou","City","True","Thousand","Thousand","False","Thousand","Good","True","Thousand","Zero"
"406","True","Adolescent","Middle","Adventurous","Older","None","Football","None","FamilySedan","Normal","TwentyThou","False","Normal","False","Thousand","False","FiveThou","Suburb","False","TenThou","Thousand","True","Thousand","Good","False","Thousand","Zero"
"407","False","Senior","Prole","Normal","Older","None","EggShell","None","Economy","Normal","TwentyThou","False","Normal","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","False","Thousand","Fair","False","Thousand","Zero"
"408","False","Senior","UpperMiddle","Cautious","Current","None","Tank","None","Luxury","Normal","TwentyThou","True","Normal","True","Thousand","False","FiftyThou","Secure","True","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"409","False","Adult","Middle","Adventurous","Current","None","EggShell","None","Economy","Poor","FiftyThou","False","Normal","False","Thousand","False","TenThou","Suburb","False","TenThou","Thousand","True","Thousand","Poor","True","Thousand","Zero"
"410","False","Adult","UpperMiddle","Normal","Current","None","Football","None","Luxury","Normal","TwentyThou","True","Normal","False","Thousand","False","FiftyThou","Suburb","True","TenThou","Thousand","False","Thousand","Good","True","Thousand","Zero"
"411","False","Adult","Prole","Adventurous","Older","Severe","Tank","Severe","FamilySedan","Poor","FiftyThou","False","SubStandard","False","Thousand","False","TenThou","City","False","TenThou","TenThou","True","Thousand","Good","False","Thousand","Many"
"412","True","Adolescent","UpperMiddle","Normal","Current","None","Tank","Mild","FamilySedan","Poor","FiftyThou","False","SubStandard","False","Thousand","False","TwentyThou","Rural","True","Thousand","Thousand","False","Thousand","Excellent","True","Thousand","Many"
"413","False","Adult","Middle","Cautious","Older","None","Football","None","FamilySedan","Normal","TwentyThou","False","Normal","False","Thousand","False","TwentyThou","Secure","True","TenThou","Thousand","False","Thousand","Good","True","Thousand","Zero"
"414","False","Adolescent","Middle","Normal","Current","Severe","EggShell","Severe","FamilySedan","Poor","Domino","False","SubStandard","False","HundredThou","False","TwentyThou","Secure","False","HundredThou","HundredThou","False","HundredThou","Fair","True","Thousand","Many"
"415","False","Senior","Prole","Adventurous","Older","Severe","Football","Severe","FamilySedan","Poor","TwentyThou","False","SubStandard","False","TenThou","False","FiveThou","City","False","TenThou","TenThou","False","Thousand","Good","True","Thousand","Many"
"416","False","Adult","Middle","Normal","Older","None","EggShell","None","Economy","Poor","FiftyThou","False","SubStandard","False","Thousand","False","FiveThou","Suburb","False","Thousand","Thousand","True","Thousand","Fair","False","Thousand","Many"
"417","False","Adult","Prole","Cautious","Older","None","EggShell","None","Economy","Normal","Domino","False","Normal","False","Thousand","False","FiveThou","Rural","True","Thousand","Thousand","False","Thousand","Poor","False","Thousand","Zero"
"418","False","Adult","Middle","Adventurous","Older","None","Football","None","FamilySedan","Excellent","FiveThou","False","Normal","False","Thousand","False","TenThou","Suburb","False","Thousand","Thousand","True","Thousand","Good","False","Thousand","Zero"
"419","False","Adult","Prole","Cautious","Older","None","Football","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","Rural","True","Thousand","Thousand","False","Thousand","Good","False","Thousand","Zero"
"420","False","Adult","Middle","Normal","Older","None","EggShell","None","Economy","Excellent","FiveThou","False","Expert","False","Thousand","False","TenThou","Suburb","False","TenThou","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"421","False","Adult","Middle","Normal","Current","None","Football","None","FamilySedan","Poor","FiftyThou","True","SubStandard","False","Thousand","False","TwentyThou","Secure","False","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Many"
"422","False","Adult","Prole","Cautious","Older","None","EggShell","None","Economy","Excellent","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","True","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"423","False","Adolescent","UpperMiddle","Adventurous","Current","None","EggShell","None","Economy","Poor","FiveThou","False","SubStandard","False","Thousand","False","TenThou","Suburb","True","Thousand","Thousand","True","Thousand","Poor","True","Thousand","Many"
"424","False","Senior","Middle","Normal","Current","None","Tank","None","FamilySedan","Excellent","TwentyThou","False","Expert","True","Thousand","False","TwentyThou","Secure","False","TenThou","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"425","False","Adult","Middle","Adventurous","Current","None","Football","None","FamilySedan","Excellent","Domino","True","Normal","False","Thousand","False","TwentyThou","Suburb","False","Thousand","Thousand","False","Thousand","Good","True","Thousand","Zero"
"426","False","Adult","Prole","Adventurous","Older","Mild","EggShell","Mild","Economy","Poor","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","True","Thousand","Fair","False","Thousand","Zero"
"427","False","Adult","Middle","Normal","Older","None","Tank","Severe","FamilySedan","Poor","FiftyThou","False","SubStandard","False","Thousand","False","TenThou","Secure","False","HundredThou","HundredThou","True","Thousand","Good","False","TenThou","Many"
"428","False","Senior","Prole","Cautious","Older","None","Football","None","Economy","Normal","FiftyThou","False","Normal","True","Thousand","False","FiveThou","City","True","Thousand","Thousand","False","Thousand","Good","False","Thousand","Zero"
"429","False","Adult","Middle","Normal","Older","None","Tank","None","FamilySedan","Normal","TwentyThou","False","Normal","False","Thousand","False","TenThou","Rural","False","Thousand","Thousand","True","Thousand","Good","False","Thousand","Zero"
"430","False","Senior","UpperMiddle","Cautious","Current","None","EggShell","None","Luxury","Normal","TwentyThou","True","Normal","True","Thousand","False","FiftyThou","Secure","True","Thousand","Thousand","True","Thousand","Fair","True","Thousand","Zero"
"431","False","Adult","Middle","Cautious","Older","Severe","Tank","Severe","FamilySedan","Poor","FiftyThou","False","SubStandard","False","Thousand","False","FiveThou","Suburb","True","TenThou","TenThou","True","Thousand","Excellent","False","TenThou","One"
"432","True","Adolescent","UpperMiddle","Adventurous","Current","None","Football","None","Luxury","Normal","FiftyThou","True","Normal","False","Thousand","False","FiftyThou","Secure","False","TenThou","Thousand","True","Thousand","Good","True","Thousand","Zero"
"433","False","Adult","UpperMiddle","Normal","Older","None","EggShell","None","SportsCar","Normal","TwentyThou","True","Normal","False","Thousand","False","TenThou","Suburb","True","Thousand","Thousand","True","Thousand","Poor","True","Thousand","Zero"
"434","False","Adult","Middle","Normal","Older","None","EggShell","None","SportsCar","Normal","Domino","False","Normal","False","Thousand","False","FiveThou","Suburb","True","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"435","False","Adult","UpperMiddle","Adventurous","Current","None","Football","None","Economy","Normal","FiveThou","False","Normal","False","Thousand","False","TenThou","Suburb","False","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Many"
"436","False","Adult","Prole","Adventurous","Older","Severe","EggShell","Moderate","Economy","Poor","TwentyThou","False","Normal","False","TenThou","False","TenThou","City","False","TenThou","TenThou","False","HundredThou","Poor","False","TenThou","One"
